# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1810747	1811508	-							GUY30_RS08230	762		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1810747	1811508	-	WP_167196036.1	WP_167196036.1		MerR family transcriptional regulator			GUY30_RS08230	762	253	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1811601	1812782	-							GUY30_RS08235	1182		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1811601	1812782	-	WP_167196039.1	WP_167196039.1		PLP-dependent aspartate aminotransferase family protein			GUY30_RS08235	1182	393	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1812892	1813365	+							GUY30_RS08240	474		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1812892	1813365	+	WP_101554022.1	WP_101554022.1		Lrp/AsnC family transcriptional regulator			GUY30_RS08240	474	157	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1813400	1813828	+							GUY30_RS08245	429		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1813400	1813828	+	WP_167196042.1	WP_167196042.1		DUF1801 domain-containing protein			GUY30_RS08245	429	142	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1813888	1814478	-							GUY30_RS08250	591		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1813888	1814478	-	WP_228281819.1	WP_228281819.1		DUF2249 domain-containing protein			GUY30_RS08250	591	196	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1814602	1814949	+							GUY30_RS08255	348		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1814602	1814949	+	WP_167196046.1	WP_167196046.1		cupin domain-containing protein			GUY30_RS08255	348	115	
gene	tRNA	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815098	1815171	-							GUY30_RS08260	74		
tRNA		GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815098	1815171	-				tRNA-Val			GUY30_RS08260	74		anticodon=TAC
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815266	1815763	-							GUY30_RS08265	498		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815266	1815763	-	WP_167196050.1	WP_167196050.1		TetR family transcriptional regulator			GUY30_RS08265	498	165	
gene	tRNA	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815846	1815922	+							GUY30_RS08270	77		
tRNA		GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1815846	1815922	+				tRNA-Pro			GUY30_RS08270	77		anticodon=CGG
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1816044	1817450	-							GUY30_RS08275	1407		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1816044	1817450	-	WP_228281821.1	WP_228281821.1		purine/pyrimidine permease			GUY30_RS08275	1407	468	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1817723	1818859	+					bioB		GUY30_RS08280	1137		pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1817723	1818859	+				biotin synthase BioB	bioB		GUY30_RS08280	1137		pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1818871	1820412	-							GUY30_RS08285	1542		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1818871	1820412	-	WP_167196053.1	WP_167196053.1		AMP-binding protein			GUY30_RS08285	1542	513	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1820541	1821395	+							GUY30_RS08290	855		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1820541	1821395	+	WP_167196056.1	WP_167196056.1		Nif3-like dinuclear metal center hexameric protein			GUY30_RS08290	855	284	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1821410	1822138	+							GUY30_RS08295	729		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1821410	1822138	+	WP_167196061.1	WP_167196061.1		hypothetical protein			GUY30_RS08295	729	242	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1822178	1822954	-					yaaA		GUY30_RS08300	777		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1822178	1822954	-	WP_167196064.1	WP_167196064.1		peroxide stress protein YaaA	yaaA		GUY30_RS08300	777	258	
gene	RNase_P_RNA	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1823095	1823463	+					rnpB		GUY30_RS08305	369		
ncRNA	RNase_P_RNA	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1823095	1823463	+				RNase P RNA component class A	rnpB		GUY30_RS08305	369		
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1823544	1824377	-							GUY30_RS08310	834		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1823544	1824377	-	WP_167196068.1	WP_167196068.1		ROK family protein			GUY30_RS08310	834	277	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1824382	1825284	-					map		GUY30_RS08315	903		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1824382	1825284	-	WP_167200830.1	WP_167200830.1		type I methionyl aminopeptidase	map		GUY30_RS08315	903	300	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1825414	1826139	+							GUY30_RS08320	726		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1825414	1826139	+	WP_167196071.1	WP_167196071.1		FCD domain-containing protein			GUY30_RS08320	726	241	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1826219	1827337	-					ald		GUY30_RS08325	1119		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1826219	1827337	-	WP_167196074.1	WP_167196074.1		alanine dehydrogenase	ald		GUY30_RS08325	1119	372	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1827658	1827861	+							GUY30_RS08330	204		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1827658	1827861	+	WP_167200832.1	WP_167200832.1		hypothetical protein			GUY30_RS08330	204	67	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1827866	1829224	+					glnA		GUY30_RS08335	1359		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1827866	1829224	+	WP_167196077.1	WP_167196077.1		type I glutamate--ammonia ligase	glnA		GUY30_RS08335	1359	452	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1829224	1832265	+							GUY30_RS08340	3042		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1829224	1832265	+	WP_167196080.1	WP_167196080.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			GUY30_RS08340	3042	1013	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1832339	1833805	-							GUY30_RS08345	1467		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1832339	1833805	-	WP_167196083.1	WP_167196083.1		mycothione reductase			GUY30_RS08345	1467	488	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1833956	1835380	-					glnA		GUY30_RS08350	1425		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1833956	1835380	-	WP_167196086.1	WP_167196086.1		type I glutamate--ammonia ligase	glnA		GUY30_RS08350	1425	474	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1835524	1835964	+							GUY30_RS08355	441		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1835524	1835964	+	WP_167196089.1	WP_167196089.1		RDD family protein			GUY30_RS08355	441	146	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1836126	1836863	-							GUY30_RS08360	738		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1836126	1836863	-	WP_167196092.1	WP_167196092.1		DUF4191 domain-containing protein			GUY30_RS08360	738	245	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1836927	1837979	-					lipA		GUY30_RS08365	1053		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1836927	1837979	-	WP_167196095.1	WP_167196095.1		lipoyl synthase	lipA		GUY30_RS08365	1053	350	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1837990	1838628	-					lipB		GUY30_RS08370	639		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1837990	1838628	-	WP_167196098.1	WP_167196098.1		lipoyl(octanoyl) transferase LipB	lipB		GUY30_RS08370	639	212	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1838787	1840214	+							GUY30_RS08375	1428		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1838787	1840214	+	WP_167196101.1	WP_167196101.1		hypothetical protein			GUY30_RS08375	1428	475	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1840276	1842171	-					sucB		GUY30_RS08380	1896		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1840276	1842171	-	WP_167196104.1	WP_167196104.1		2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		GUY30_RS08380	1896	631	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1842193	1843581	-					lpdA		GUY30_RS08385	1389		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1842193	1843581	-	WP_167196108.1	WP_167196108.1		dihydrolipoyl dehydrogenase	lpdA		GUY30_RS08385	1389	462	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1843735	1845210	-							GUY30_RS08390	1476		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1843735	1845210	-	WP_167196111.1	WP_167196111.1		leucyl aminopeptidase			GUY30_RS08390	1476	491	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1845333	1846439	+							GUY30_RS08395	1107		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1845333	1846439	+	WP_167196114.1	WP_167196114.1		quinone-dependent dihydroorotate dehydrogenase			GUY30_RS08395	1107	368	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1846414	1847025	-							GUY30_RS08400	612		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1846414	1847025	-	WP_167196117.1	WP_167196117.1		DUF3043 domain-containing protein			GUY30_RS08400	612	203	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1847049	1848425	+							GUY30_RS08405	1377		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1847049	1848425	+	WP_167196120.1	WP_167196120.1		dipeptidase			GUY30_RS08405	1377	458	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1848505	1848858	+							GUY30_RS08410	354		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1848505	1848858	+	WP_025778316.1	WP_025778316.1		iron-sulfur cluster assembly accessory protein			GUY30_RS08410	354	117	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1848888	1849565	+					aat		GUY30_RS08415	678		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1848888	1849565	+	WP_167196122.1	WP_167196122.1		leucyl/phenylalanyl-tRNA--protein transferase	aat		GUY30_RS08415	678	225	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1849676	1850548	+					coxB		GUY30_RS08420	873		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1849676	1850548	+	WP_167196126.1	WP_167196126.1		cytochrome c oxidase subunit II	coxB		GUY30_RS08420	873	290	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1850545	1852242	+					ctaD		GUY30_RS08425	1698		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1850545	1852242	+	WP_167196129.1	WP_167196129.1		cytochrome c oxidase subunit I	ctaD		GUY30_RS08425	1698	565	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1852239	1852640	+							GUY30_RS08430	402		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1852239	1852640	+	WP_167196132.1	WP_167196132.1		cytochrome c oxidase subunit 4			GUY30_RS08430	402	133	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1853730	1855355	-							GUY30_RS08435	1626		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1853730	1855355	-	WP_167196136.1	WP_167196136.1		ubiquinol-cytochrome c reductase cytochrome b subunit			GUY30_RS08435	1626	541	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1855352	1856395	-							GUY30_RS08440	1044		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1855352	1856395	-	WP_167196140.1	WP_167196140.1		Rieske (2Fe-2S) protein			GUY30_RS08440	1044	347	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1856445	1857230	-							GUY30_RS08445	786		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1856445	1857230	-	WP_167196143.1	WP_167196143.1		c-type cytochrome			GUY30_RS08445	786	261	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1857288	1857857	-							GUY30_RS08450	570		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1857288	1857857	-	WP_167200834.1	WP_167200834.1		heme-copper oxidase subunit III			GUY30_RS08450	570	189	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1858142	1859263	+					trpD		GUY30_RS08455	1122		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1858142	1859263	+	WP_167196145.1	WP_167196145.1		anthranilate phosphoribosyltransferase	trpD		GUY30_RS08455	1122	373	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1859231	1860988	-							GUY30_RS08460	1758		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1859231	1860988	-	WP_167196148.1	WP_167196148.1		DEDD exonuclease domain-containing protein			GUY30_RS08460	1758	585	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1861037	1861489	-							GUY30_RS08465	453		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1861037	1861489	-	WP_167196151.1	WP_167196151.1		hypothetical protein			GUY30_RS08465	453	150	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1861518	1862099	-							GUY30_RS08470	582		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1861518	1862099	-	WP_167196154.1	WP_167196154.1		hypothetical protein			GUY30_RS08470	582	193	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1862206	1863051	+							GUY30_RS08475	846		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1862206	1863051	+	WP_228281822.1	WP_228281822.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			GUY30_RS08475	846	281	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1863294	1863875	+							GUY30_RS08480	582		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1863294	1863875	+	WP_167196157.1	WP_167196157.1		MerR family transcriptional regulator			GUY30_RS08480	582	193	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1864093	1864938	-							GUY30_RS08485	846		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1864093	1864938	-	WP_167196161.1	WP_167196161.1		ParA family protein			GUY30_RS08485	846	281	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1865115	1868516	+							GUY30_RS08490	3402		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1865115	1868516	+	WP_167196164.1	WP_167196164.1		pyruvate carboxylase			GUY30_RS08490	3402	1133	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1868509	1869015	+							GUY30_RS08495	507		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1868509	1869015	+	WP_167196167.1	WP_167196167.1		peptide deformylase			GUY30_RS08495	507	168	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1869066	1869920	+							GUY30_RS08500	855		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1869066	1869920	+	WP_167196170.1	WP_167196170.1		3-hydroxybutyryl-CoA dehydrogenase			GUY30_RS08500	855	284	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1870045	1871304	-							GUY30_RS08505	1260		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1870045	1871304	-	WP_167196173.1	WP_167196173.1		aminotransferase			GUY30_RS08505	1260	419	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1871435	1872169	+							GUY30_RS08510	735		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1871435	1872169	+	WP_167196176.1	WP_167196176.1		methyltransferase domain-containing protein			GUY30_RS08510	735	244	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1872315	1872785	-							GUY30_RS08515	471		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1872315	1872785	-	WP_167196178.1	WP_167196178.1		Hsp20/alpha crystallin family protein			GUY30_RS08515	471	156	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1872868	1873800	+							GUY30_RS08520	933		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1872868	1873800	+	WP_167196181.1	WP_167196181.1		AEC family transporter			GUY30_RS08520	933	310	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1873991	1874506	-							GUY30_RS08525	516		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1873991	1874506	-	WP_167196184.1	WP_167196184.1		ferritin			GUY30_RS08525	516	171	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1874691	1876124	-							GUY30_RS08530	1434		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1874691	1876124	-	WP_167196187.1	WP_167196187.1		amidase			GUY30_RS08530	1434	477	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1876121	1877362	-							GUY30_RS08535	1242		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1876121	1877362	-	WP_167196189.1	WP_167196189.1		amidohydrolase			GUY30_RS08535	1242	413	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1877470	1878207	-							GUY30_RS08540	738		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1877470	1878207	-	WP_167196192.1	WP_167196192.1		hypothetical protein			GUY30_RS08540	738	245	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1878217	1878963	-							GUY30_RS08545	747		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1878217	1878963	-	WP_167196195.1	WP_167196195.1		DUF5058 family protein			GUY30_RS08545	747	248	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1879190	1879750	+							GUY30_RS08550	561		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	1879190	1879750	+	WP_167196198.1	WP_167196198.1		hypothetical protein			GUY30_RS08550	561	186	
