# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2121134	2121916	-					tatC		GUY23_RS09470	783		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2121134	2121916	-	WP_166975907.1	WP_166975907.1		twin-arginine translocase subunit TatC	tatC		GUY23_RS09470	783	260	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2121973	2122275	-					tatA		GUY23_RS09475	303		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2121973	2122275	-	WP_166971747.1	WP_166971747.1		twin-arginine translocase TatA/TatE family subunit	tatA		GUY23_RS09475	303	100	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2122377	2123264	-							GUY23_RS09480	888		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2122377	2123264	-	WP_166971749.1	WP_166971749.1		WYL domain-containing protein			GUY23_RS09480	888	295	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2123248	2124270	-							GUY23_RS09485	1023		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2123248	2124270	-	WP_228282178.1	WP_228282178.1		WYL domain-containing protein			GUY23_RS09485	1023	340	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2124311	2125444	+							GUY23_RS09490	1134		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2124311	2125444	+	WP_166971751.1	WP_166971751.1		DUF3866 family protein			GUY23_RS09490	1134	377	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2125532	2125903	-							GUY23_RS09495	372		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2125532	2125903	-	WP_166971753.1	WP_166971753.1		FKBP-type peptidyl-prolyl cis-trans isomerase			GUY23_RS09495	372	123	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2125957	2126907	-							GUY23_RS09500	951		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2125957	2126907	-	WP_228282179.1	WP_228282179.1		FKBP-type peptidyl-prolyl cis-trans isomerase			GUY23_RS09500	951	316	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2126975	2128378	-					pafA		GUY23_RS09505	1404		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2126975	2128378	-	WP_166971754.1	WP_166971754.1		Pup--protein ligase	pafA		GUY23_RS09505	1404	467	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2128379	2129068	-					prcA		GUY23_RS09510	690		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2128379	2129068	-	WP_166971756.1	WP_166971756.1		proteasome subunit alpha	prcA		GUY23_RS09510	690	229	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2129124	2129924	-					prcB		GUY23_RS09515	801		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2129124	2129924	-	WP_166971758.1	WP_166971758.1		proteasome subunit beta	prcB		GUY23_RS09515	801	266	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2129926	2130117	-							GUY23_RS09520	192		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2129926	2130117	-	WP_166971760.1	WP_166971760.1		ubiquitin-like protein Pup			GUY23_RS09520	192	63	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2130129	2131658	-							GUY23_RS09525	1530		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2130129	2131658	-	WP_166971762.1	WP_166971762.1		proteasome accessory factor PafA2			GUY23_RS09525	1530	509	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2131691	2132092	+							GUY23_RS09530	402		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2131691	2132092	+	WP_166971764.1	WP_166971764.1		DUF3054 domain-containing protein			GUY23_RS09530	402	133	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2132109	2133761	-					arc		GUY23_RS09535	1653		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2132109	2133761	-	WP_166971766.1	WP_166971766.1		proteasome ATPase	arc		GUY23_RS09535	1653	550	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2133758	2134858	-							GUY23_RS09540	1101		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2133758	2134858	-	WP_166971768.1	WP_166971768.1		tRNA (adenine-N1)-methyltransferase			GUY23_RS09540	1101	366	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2134904	2136064	-							GUY23_RS09545	1161		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2134904	2136064	-	WP_166971770.1	WP_166971770.1		site-2 protease family protein			GUY23_RS09545	1161	386	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2136193	2137002	+							GUY23_RS09550	810		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2136193	2137002	+	WP_166971772.1	WP_166971772.1		PD-(D/E)XK nuclease family protein			GUY23_RS09550	810	269	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2137069	2137740	-							GUY23_RS09555	672		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2137069	2137740	-	WP_228282182.1	WP_228282182.1		HAD family phosphatase			GUY23_RS09555	672	223	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2137763	2138593	+							GUY23_RS09560	831		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2137763	2138593	+	WP_166971776.1	WP_166971776.1		PAC2 family protein			GUY23_RS09560	831	276	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2138615	2139874	-					mshC		GUY23_RS09565	1260		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2138615	2139874	-	WP_166971778.1	WP_166971778.1		cysteine--1-D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase	mshC		GUY23_RS09565	1260	419	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2139950	2140762	-							GUY23_RS09570	813		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2139950	2140762	-	WP_166971780.1	WP_166971780.1		SCO1664 family protein			GUY23_RS09570	813	270	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2140769	2141332	-							GUY23_RS09575	564		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2140769	2141332	-	WP_166971782.1	WP_166971782.1		DUF3090 domain-containing protein			GUY23_RS09575	564	187	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2141390	2141650	+							GUY23_RS09580	261		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2141390	2141650	+	WP_166971784.1	WP_166971784.1		hypothetical protein			GUY23_RS09580	261	86	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2141708	2142607	-							GUY23_RS09585	900		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2141708	2142607	-	WP_166971786.1	WP_166971786.1		aldo/keto reductase			GUY23_RS09585	900	299	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2142676	2143512	+							GUY23_RS09590	837		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2142676	2143512	+	WP_166971788.1	WP_166971788.1		undecaprenyl-diphosphate phosphatase			GUY23_RS09590	837	278	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2143517	2144212	-							GUY23_RS09595	696		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2143517	2144212	-	WP_166971790.1	WP_166971790.1		histidine phosphatase family protein			GUY23_RS09595	696	231	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2144250	2144453	+							GUY23_RS09600	204		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2144250	2144453	+	WP_228282184.1	WP_228282184.1		DUF5703 family protein			GUY23_RS09600	204	67	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2144518	2145825	-							GUY23_RS09605	1308		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2144518	2145825	-	WP_166971792.1	WP_166971792.1		M20/M25/M40 family metallo-hydrolase			GUY23_RS09605	1308	435	
gene	tRNA	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2146191	2146278	-							GUY23_RS09610	88		
tRNA		GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2146191	2146278	-				tRNA-Leu			GUY23_RS09610	88		anticodon=GAG
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2146354	2147211	-							GUY23_RS09615	858		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2146354	2147211	-	WP_228282186.1	WP_228282186.1		hypothetical protein			GUY23_RS09615	858	285	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2147211	2148563	-							GUY23_RS09620	1353		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2147211	2148563	-	WP_166971794.1	WP_166971794.1		3-oxoacyl-ACP reductase			GUY23_RS09620	1353	450	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2148560	2149849	-							GUY23_RS09625	1290		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2148560	2149849	-	WP_166971797.1	WP_166971797.1		acetyl-CoA C-acetyltransferase			GUY23_RS09625	1290	429	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2149908	2150558	+							GUY23_RS09630	651		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2149908	2150558	+	WP_166971799.1	WP_166971799.1		TetR family transcriptional regulator			GUY23_RS09630	651	216	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2150555	2152639	+							GUY23_RS09635	2085		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2150555	2152639	+	WP_166971801.1	WP_166971801.1		acyl-CoA dehydrogenase family protein			GUY23_RS09635	2085	694	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2152749	2153783	-							GUY23_RS09640	1035		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2152749	2153783	-	WP_166971803.1	WP_166971803.1		homoserine O-acetyltransferase			GUY23_RS09640	1035	344	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2153785	2155107	-							GUY23_RS09645	1323		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2153785	2155107	-	WP_166971805.1	WP_166971805.1		aminotransferase class V-fold PLP-dependent enzyme			GUY23_RS09645	1323	440	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2155276	2158713	-							GUY23_RS09650	3438		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2155276	2158713	-	WP_166971807.1	WP_166971807.1		error-prone DNA polymerase			GUY23_RS09650	3438	1145	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2158775	2160361	-							GUY23_RS09655	1587		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2158775	2160361	-	WP_166971809.1	WP_166971809.1		DNA polymerase Y family protein			GUY23_RS09655	1587	528	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2160351	2161133	-							GUY23_RS09660	783		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2160351	2161133	-	WP_228282188.1	WP_228282188.1		DNA recombination/repair protein RecA			GUY23_RS09660	783	260	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2161545	2162246	+							GUY23_RS09665	702		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2161545	2162246	+	WP_166971811.1	WP_166971811.1		class I SAM-dependent methyltransferase			GUY23_RS09665	702	233	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2162337	2162801	+							GUY23_RS09670	465		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2162337	2162801	+	WP_166971813.1	WP_166971813.1		tRNA (cytidine(34)-2'-O)-methyltransferase			GUY23_RS09670	465	154	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2162846	2163670	+							GUY23_RS09675	825		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2162846	2163670	+	WP_166971815.1	WP_166971815.1		PfkB family carbohydrate kinase			GUY23_RS09675	825	274	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2163815	2164069	-							GUY23_RS09680	255		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2163815	2164069	-	WP_009375892.1	WP_009375892.1		type B 50S ribosomal protein L31			GUY23_RS09680	255	84	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2164246	2164797	+							GUY23_RS09685	552		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2164246	2164797	+	WP_166971817.1	WP_166971817.1		hypothetical protein			GUY23_RS09685	552	183	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2164799	2165527	-							GUY23_RS09690	729		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2164799	2165527	-	WP_166971819.1	WP_166971819.1		hypothetical protein			GUY23_RS09690	729	242	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2165540	2166328	-							GUY23_RS09695	789		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2165540	2166328	-	WP_166971821.1	WP_166971821.1		phosphatase			GUY23_RS09695	789	262	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2166526	2166855	-							GUY23_RS09700	330		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2166526	2166855	-	WP_208085305.1	WP_208085305.1		hypothetical protein			GUY23_RS09700	330	109	
gene	pseudogene	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2167008	2167439	-							GUY23_RS09705	432		partial;pseudo
CDS	without_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2167008	2167439	-				RNA methyltransferase			GUY23_RS09705	432		partial;pseudo
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2167789	2168190	+							GUY23_RS09710	402		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2167789	2168190	+	WP_166971825.1	WP_166971825.1		excisionase family DNA-binding protein			GUY23_RS09710	402	133	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2168187	2169206	+							GUY23_RS09715	1020		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2168187	2169206	+	WP_166971827.1	WP_166971827.1		PIN domain-containing protein			GUY23_RS09715	1020	339	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2169747	2171630	-					cadA		GUY23_RS09720	1884		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2169747	2171630	-	WP_208085307.1	WP_208085307.1		cadmium-translocating P-type ATPase	cadA		GUY23_RS09720	1884	627	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2171627	2172022	-							GUY23_RS09725	396		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2171627	2172022	-	WP_166971829.1	WP_166971829.1		metalloregulator ArsR/SmtB family transcription factor			GUY23_RS09725	396	131	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2172376	2173473	-							GUY23_RS09730	1098		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2172376	2173473	-	WP_166971831.1	WP_166971831.1		cation diffusion facilitator family transporter			GUY23_RS09730	1098	365	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2173470	2173841	-							GUY23_RS09735	372		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2173470	2173841	-	WP_166971833.1	WP_166971833.1		metalloregulator ArsR/SmtB family transcription factor			GUY23_RS09735	372	123	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2173963	2174595	-							GUY23_RS09740	633		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2173963	2174595	-	WP_166971835.1	WP_166971835.1		TetR/AcrR family transcriptional regulator			GUY23_RS09740	633	210	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2174761	2176326	+							GUY23_RS09745	1566		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2174761	2176326	+	WP_166971837.1	WP_166971837.1		MFS transporter			GUY23_RS09745	1566	521	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2176648	2178171	-							GUY23_RS09750	1524		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2176648	2178171	-	WP_166971839.1	WP_166971839.1		multicopper oxidase family protein			GUY23_RS09750	1524	507	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2178378	2178815	-							GUY23_RS09755	438		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2178378	2178815	-	WP_166971840.1	WP_166971840.1		DUF6153 family protein			GUY23_RS09755	438	145	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2178967	2179176	+							GUY23_RS09760	210		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2178967	2179176	+	WP_166971842.1	WP_166971842.1		heavy-metal-associated domain-containing protein			GUY23_RS09760	210	69	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2179176	2180120	+							GUY23_RS09765	945		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2179176	2180120	+	WP_166971844.1	WP_166971844.1		hypothetical protein			GUY23_RS09765	945	314	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2180248	2182461	+							GUY23_RS09770	2214		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2180248	2182461	+	WP_166975927.1	WP_166975927.1		heavy metal translocating P-type ATPase			GUY23_RS09770	2214	737	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2182511	2182852	+							GUY23_RS09775	342		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2182511	2182852	+	WP_166971846.1	WP_166971846.1		hypothetical protein			GUY23_RS09775	342	113	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2183001	2183597	+							GUY23_RS09780	597		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2183001	2183597	+	WP_166971852.1	WP_166971852.1		YdhK family protein			GUY23_RS09780	597	198	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2183787	2185832	+							GUY23_RS09785	2046		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2183787	2185832	+	WP_228282831.1	WP_228282831.1		heavy metal translocating P-type ATPase			GUY23_RS09785	2046	681	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2185844	2186179	+							GUY23_RS09790	336		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	2185844	2186179	+	WP_228282191.1	WP_228282191.1		metal-sensitive transcriptional regulator			GUY23_RS09790	336	111	
